"route","mod","aic","dAIC","z"
"840_83_390","plnorm",302.391738587174,0,NA
"840_83_390","fish",304.363864433178,1.97212584600396,NA
"840_83_391","tnegb",224.06265046219,2.00715952253032,0.159821136346639
"840_83_391","plnorm",224.937116898939,2.88162595927918,NA
"840_83_391","fish",222.05549093966,0,NA
"840_83_392","tnegb",242.56516612418,0.847856843540967,2.19165285664856e-05
"840_83_392","plnorm",241.717309280639,0,NA
"840_83_392","fish",242.045492877705,0.328183597066698,NA
"840_83_410","tnegb",382.758279309908,0.684691105099773,0.000170845644959812
"840_83_410","plnorm",383.693342166306,1.61975396149808,NA
"840_83_410","fish",382.073588204808,0,NA
"840_83_418","tnegb",269.173606188762,2.00093978862651,0.00126972453390179
"840_83_418","plnorm",269.526218773391,2.35355237325541,NA
"840_83_418","fish",267.172666400136,0,NA
"840_83_438","tnegb",259.608196326356,1.97381209728019,6.31488407291145e-05
"840_83_438","plnorm",259.057139173575,1.42275494449945,NA
"840_83_438","fish",257.634384229076,0,NA
"840_83_439","tnegb",383.982218593836,0.810676674317335,0.0002986197618995
"840_83_439","plnorm",387.398818220236,4.22727630071705,NA
"840_83_439","fish",383.171541919519,0,NA
"840_85_004","tnegb",101.469216066124,2.00246740571235,0.174284674833659
"840_85_004","plnorm",101.548720226869,2.08197156645697,NA
"840_85_004","fish",99.4667486604116,0,NA
"840_85_008","tnegb",243.660313615389,1.89136409812511,0.00258905838235514
"840_85_008","plnorm",244.494807037919,2.72585752065535,NA
"840_85_008","fish",241.768949517263,0,NA
"840_85_010","tnegb",243.73121051583,0.755806498478563,0.00416597497078358
"840_85_010","plnorm",245.029639962569,2.05423594521753,NA
"840_85_010","fish",242.975404017351,0,NA
"840_85_011","tnegb",332.958888330762,2.00532561714181,0.41233762441389
"840_85_011","plnorm",334.385000143569,3.43143742994835,NA
"840_85_011","fish",330.95356271362,0,NA
"840_85_012","tnegb",138.267514365992,1.79719226712692,0.00193953550995547
"840_85_012","plnorm",136.545275614918,0.0749535160530286,NA
"840_85_012","fish",136.470322098865,0,NA
"840_85_015","tnegb",347.707998813529,1.87841376094673,0.000165088158454957
"840_85_015","plnorm",347.790362432519,1.96077737993704,NA
"840_85_015","fish",345.829585052582,0,NA
"840_85_017","tnegb",176.194664848526,2.00661315602611,0.200398105994144
"840_85_017","plnorm",176.186118009297,1.99806631679675,NA
"840_85_017","fish",174.1880516925,0,NA
"840_85_019","tnegb",204.079549252057,0.930438473966149,0.000524973667840914
"840_85_019","plnorm",205.036716516462,1.88760573837104,NA
"840_85_019","fish",203.149110778091,0,NA
"840_85_020","tnegb",335.611282127607,1.89240737818778,1.59902540586562e-06
"840_85_020","plnorm",338.690343431387,4.9714686819683,NA
"840_85_020","fish",333.718874749419,0,NA
"840_85_021","tnegb",282.991074927196,0.711009822437461,0.000366939856139124
"840_85_021","plnorm",284.986031632276,2.70596652751772,NA
"840_85_021","fish",282.280065104758,0,NA
"840_85_022","tnegb",118.736690314747,0.740182477288201,0.00106512470506774
"840_85_022","plnorm",120.433270192251,2.43676235479177,NA
"840_85_022","fish",117.996507837459,0,NA
"840_85_023","tnegb",218.791516270218,1.89997642571254,0.000285606756054877
"840_85_023","plnorm",217.293112008656,0.40157216415065,NA
"840_85_023","fish",216.891539844505,0,NA
"840_85_024","tnegb",380.326998616029,0.340551686057154,0.000667807709613074
"840_85_024","plnorm",381.879162755212,1.8927158252406,NA
"840_85_024","fish",379.986446929972,0,NA
"840_85_025","tnegb",152.299791815957,2.00192916425226,0.00438144354687773
"840_85_025","plnorm",154.093008151722,3.79514550001738,NA
"840_85_025","fish",150.297862651705,0,NA
"840_85_103","tnegb",332.75828037688,0.209994404507938,0.000125973981373404
"840_85_103","plnorm",332.548285972372,0,NA
"840_85_103","fish",338.862992463124,6.31470649075186,NA
"840_85_104","tnegb",139.557203333965,2.0020617162009,0.0119057788457454
"840_85_104","plnorm",138.230707262452,0.675565644687367,NA
"840_85_104","fish",137.555141617764,0,NA
"840_85_105","tnegb",184.712675345369,2.00957946443813,0.919681798669877
"840_85_105","plnorm",183.887708553513,1.18461267258232,NA
"840_85_105","fish",182.703095880931,0,NA
"840_85_108","tnegb",258.969543837024,2.01099804514206,0.0652086461546026
"840_85_108","plnorm",262.133886166828,5.17534037494653,NA
"840_85_108","fish",256.958545791882,0,NA
"840_85_109","tnegb",60.6694267837473,2.00400533429959,0.26107784857247
"840_85_109","plnorm",59.9263765185533,1.26095506910559,NA
"840_85_109","fish",58.6654214494477,0,NA
"840_85_112","tnegb",164.424264700917,2.00209780330385,0.00327348802650623
"840_85_112","plnorm",165.581432780867,3.15926588325317,NA
"840_85_112","fish",162.422166897613,0,NA
"840_85_115","tnegb",251.432961247714,1.82569213222428,9.6560970581149e-05
"840_85_115","plnorm",252.738918437702,3.13164932221267,NA
"840_85_115","fish",249.60726911549,0,NA
"840_85_117","tnegb",85.218634908899,1.77568913633917,0.000573546285485526
"840_85_117","plnorm",84.6717186450704,1.22877287251062,NA
"840_85_117","fish",83.4429457725598,0,NA
"840_85_118","tnegb",132.488636886152,0.385578348687318,0.000698134224093629
"840_85_118","plnorm",132.125308229254,0.0222496917893693,NA
"840_85_118","fish",132.103058537465,0,NA
"840_85_119","tnegb",194.474879597241,2.01217699826717,0.261054280609086
"840_85_119","plnorm",194.006170990967,1.5434683919928,NA
"840_85_119","fish",192.462702598974,0,NA
"840_85_120","tnegb",118.034325626419,1.50755342831953,0.000177316037102667
"840_85_120","plnorm",119.05305211313,2.52627991503093,NA
"840_85_120","fish",116.526772198099,0,NA
"840_85_121","tnegb",267.816466788849,2.02008172516094,0.266177104575998
"840_85_121","plnorm",267.237283212297,1.44089814860831,NA
"840_85_121","fish",265.796385063688,0,NA
"840_85_122","tnegb",72.1105630104113,1.99747303411091,0.000245263583703463
"840_85_122","plnorm",71.9367454522075,1.8236554759071,NA
"840_85_122","fish",70.1130899763004,0,NA
"840_85_123","tnegb",144.516828396295,0.495349736268395,2.68811011879224e-09
"840_85_123","plnorm",146.119417430765,2.09793877073912,NA
"840_85_123","fish",144.021478660026,0,NA
"840_85_152","tnegb",568.523869005185,3.6461956268821,1.27960044683098e-07
"840_85_152","plnorm",564.877673378303,0,NA
"840_85_152","fish",572.755831105603,7.87815772730085,NA
"840_85_153","tnegb",469.962026822098,2.25196516954236,0.0836934437768153
"840_85_153","plnorm",467.710061652556,0,NA
"840_85_153","fish",467.955857520783,0.245795868227731,NA
"840_85_155","tnegb",283.987819015439,2.00683776588596,0.0704944935996269
"840_85_155","plnorm",287.145186497607,5.16420524805397,NA
"840_85_155","fish",281.980981249553,0,NA
"840_85_156","tnegb",257.859712500465,0.195445766917942,0.000124636934327705
"840_85_156","plnorm",258.733659878407,1.06939314486044,NA
"840_85_156","fish",257.664266733547,0,NA
"840_85_161","tnegb",281.39932090206,0,0.00038376934451775
"840_85_161","plnorm",283.180867673306,1.78154677124616,NA
"840_85_161","fish",282.153353325586,0.754032423525928,NA
"840_85_162","tnegb",169.9239159984,2.01240154023466,0.308350776294648
"840_85_162","plnorm",168.125434772975,0.213920314810139,NA
"840_85_162","fish",167.911514458165,0,NA
"840_85_164","tnegb",112.723905908901,2.00258696093998,0.225709421796909
"840_85_164","plnorm",113.12640602182,2.40508707385888,NA
"840_85_164","fish",110.721318947961,0,NA
"840_85_165","tnegb",309.92713847921,5.53781528821486,0.0153731587655741
"840_85_165","plnorm",304.389323190996,0,NA
"840_85_165","fish",307.991292290978,3.60196909998228,NA
"840_85_166","tnegb",240.515339146424,0,0.00159685610383285
"840_85_166","plnorm",241.055280555607,0.539941409183427,NA
"840_85_166","fish",247.596155591714,7.08081644529045,NA
"840_85_169","tnegb",218.120002057259,0.750636754092824,2.8997688762306e-06
"840_85_169","plnorm",220.919545067514,3.5501797643478,NA
"840_85_169","fish",217.369365303166,0,NA
"840_85_170","tnegb",306.188697268132,1.82410443903234,0.00113042674187657
"840_85_170","plnorm",304.3645928291,0,NA
"840_85_170","fish",307.732940525066,3.36834769596555,NA
"840_85_171","tnegb",83.765959342375,1.1420002011441,0.00028578029104719
"840_85_171","plnorm",85.4389593384348,2.81500019720387,NA
"840_85_171","fish",82.6239591412309,0,NA
"840_85_172","tnegb",93.5484890283019,0,0.00271779630283155
"840_85_172","plnorm",94.8396148827759,1.29112585447399,NA
"840_85_172","fish",93.8958973779317,0.347408349629831,NA
"840_85_173","tnegb",197.710221064319,1.4822885799139,0.0024530700461477
"840_85_173","plnorm",196.227932484405,0,NA
"840_85_173","fish",199.092838621875,2.86490613746969,NA
"840_85_174","tnegb",340.734878777063,1.0557312478245,0.00157771864007269
"840_85_174","plnorm",339.679147529239,0,NA
"840_85_174","fish",341.79691650959,2.11776898035123,NA
"840_85_203","tnegb",313.303910484584,1.83759784833001,0.00133107551749115
"840_85_203","plnorm",312.784437435718,1.31812479946336,NA
"840_85_203","fish",311.466312636254,0,NA
"840_85_206","tnegb",348.898253810033,1.38693697010058,0.00485807046339157
"840_85_206","plnorm",352.450965142648,4.93964830271506,NA
"840_85_206","fish",347.511316839933,0,NA
"840_85_218","tnegb",247.156387012074,2.0075100472605,0.016286395689735
"840_85_218","plnorm",251.493423514449,6.34454654963517,NA
"840_85_218","fish",245.148876964814,0,NA
"840_85_251","tnegb",87.690415811577,4.64560315135175,1.84843072534484
"840_85_251","plnorm",83.0448126602252,0,NA
"840_85_251","fish",85.6849542771165,2.64014161689126,NA
"840_85_301","tnegb",297.956178354478,1.93206517282823,1.21318630598022e-05
"840_85_301","plnorm",297.389691085181,1.36557790353129,NA
"840_85_301","fish",296.02411318165,0,NA
"840_85_302","tnegb",238.371051623952,0.999325016092428,0.000528923326963115
"840_85_302","plnorm",237.786993476391,0.415266868531205,NA
"840_85_302","fish",237.37172660786,0,NA
"840_85_304","tnegb",86.5312147620259,2.00672683237283,0.451862502298246
"840_85_304","plnorm",84.9241761606528,0.399688230999743,NA
"840_85_304","fish",84.524487929653,0,NA
"840_85_305","tnegb",245.817073893565,2.00257079347691,0.0247381460099031
"840_85_305","plnorm",246.430411385129,2.61590828504157,NA
"840_85_305","fish",243.814503100088,0,NA
"840_85_308","tnegb",237.69016463023,4.6086665273757,0.752608434471557
"840_85_308","plnorm",233.081498102855,0,NA
"840_85_308","fish",235.675916353955,2.59441825110028,NA
"840_85_310","tnegb",202.49629013441,2.00283840821359,0.028655321526417
"840_85_310","plnorm",202.731694617713,2.23824289151636,NA
"840_85_310","fish",200.493451726197,0,NA
"840_85_311","tnegb",356.917014229535,1.53258738572475,0.00124932941345998
"840_85_311","plnorm",358.120474059528,2.73604721571849,NA
"840_85_311","fish",355.38442684381,0,NA
"840_85_313","tnegb",137.277268723418,1.43494967367883,2.26632469498889e-05
"840_85_313","plnorm",138.15747462285,2.31515557311016,NA
"840_85_313","fish",135.84231904974,0,NA
"840_85_316","tnegb",262.49892987619,2.00312075728084,0.000616592297396806
"840_85_316","plnorm",265.614856391799,5.11904727289016,NA
"840_85_316","fish",260.495809118909,0,NA
"840_85_317","tnegb",107.147747613724,2.00601226237924,0.265991168807987
"840_85_317","plnorm",106.208675421677,1.06694007033254,NA
"840_85_317","fish",105.141735351345,0,NA
"840_85_318","tnegb",130.029705463355,2.67094758470107,0.00321669308485757
"840_85_318","plnorm",127.358757878654,0,NA
"840_85_318","fish",128.477111594526,1.11835371587249,NA
"840_85_319","tnegb",384.050357822191,0,0.000393616537674297
"840_85_319","plnorm",386.489050183707,2.43869236151625,NA
"840_85_319","fish",386.735830857028,2.68547303483695,NA
"840_85_320","tnegb",354.025364201009,0.466169064700637,0.00044584287818826
"840_85_320","plnorm",353.559195136308,0,NA
"840_85_320","fish",353.720746382161,0.161551245853047,NA
"840_85_321","tnegb",202.231453811886,2.00975884532554,0.0301483140757509
"840_85_321","plnorm",203.958965076235,3.73727010967519,NA
"840_85_321","fish",200.22169496656,0,NA
"840_85_323","tnegb",236.089011547248,0,0.00684896001570935
"840_85_323","plnorm",240.800971443734,4.7119598964855,NA
"840_85_323","fish",243.166285011284,7.07727346403539,NA
"840_85_368","tnegb",294.857331704744,0.326634238639656,1.77887754466317e-06
"840_85_368","plnorm",294.767764881551,0.237067415446916,NA
"840_85_368","fish",294.530697466104,0,NA
"840_85_412","tnegb",279.210888431772,1.20834443791455,9.24029691119403e-05
"840_85_412","plnorm",281.491054749711,3.4885107558535,NA
"840_85_412","fish",278.002543993857,0,NA
"840_87_002","tnegb",461.823848719747,1.06288978708949,0.000252209733860685
"840_87_002","plnorm",460.760958932657,0,NA
"840_87_002","fish",481.180873903398,20.4199149707406,NA
"840_87_003","tnegb",254.104792098389,1.17992839535148,0.00349121065555136
"840_87_003","plnorm",255.950136861904,3.02527315886692,NA
"840_87_003","fish",252.924863703037,0,NA
"840_87_005","tnegb",329.213476690653,1.10567942948603,0.00397231337672247
"840_87_005","plnorm",331.151477333101,3.04368007193341,NA
"840_87_005","fish",328.107797261167,0,NA
"840_87_006","tnegb",390.908581311607,0,3.32736089939293e-05
"840_87_006","plnorm",391.194807817971,0.286226506364528,NA
"840_87_006","fish",391.745095972516,0.836514660909472,NA
"840_87_007","tnegb",360.964736426597,1.46354834066631,0.000725264124288363
"840_87_007","plnorm",362.639424267472,3.13823618154129,NA
"840_87_007","fish",359.501188085931,0,NA
"840_87_008","tnegb",256.742983092533,1.89751008497885,0.000179754148914651
"840_87_008","plnorm",256.745371279052,1.89989827149779,NA
"840_87_008","fish",254.845473007554,0,NA
"840_87_009","tnegb",403.496051918053,0.988697927089163,0.000204138628829114
"840_87_009","plnorm",403.686357842794,1.17900385183066,NA
"840_87_009","fish",402.507353990964,0,NA
"840_87_010","tnegb",386.564279812769,1.72510401213356,0.000403626426257168
"840_87_010","plnorm",385.892648384446,1.05347258381096,NA
"840_87_010","fish",384.839175800635,0,NA
"840_87_011","tnegb",423.127853911395,1.79243335979902,0.000433589420046622
"840_87_011","plnorm",425.462515125976,4.12709457438058,NA
"840_87_011","fish",421.335420551596,0,NA
"840_87_012","tnegb",307.825727925549,1.83853431544287,0.000896046869274269
"840_87_012","plnorm",305.987193610106,0,NA
"840_87_012","fish",318.222487867612,12.2352942575066,NA
"840_87_013","tnegb",311.183482411848,0.946804325683956,0.000704214695968427
"840_87_013","plnorm",313.506680553531,3.27000246736696,NA
"840_87_013","fish",310.236678086164,0,NA
"840_87_014","tnegb",387.308473648158,1.1511282074531,0.00016947047342403
"840_87_014","plnorm",390.225743670538,4.06839822983324,NA
"840_87_014","fish",386.157345440704,0,NA
"840_87_015","tnegb",362.886310192909,0,5.33029498197565e-05
"840_87_015","plnorm",366.158930302339,3.27262010942962,NA
"840_87_015","fish",363.140186138831,0.253875945921379,NA
"840_87_017","tnegb",414.783215659613,0,0.000864910121926867
"840_87_017","plnorm",416.566040882914,1.78282522330085,NA
"840_87_017","fish",416.35733271464,1.57411705502619,NA
"840_87_018","tnegb",327.540659032666,2.00071018496772,0.00182729226391838
"840_87_018","plnorm",331.993814573705,6.45386572600637,NA
"840_87_018","fish",325.539948847698,0,NA
"840_87_019","tnegb",426.491126668414,0,0.00180410371406461
"840_87_019","plnorm",428.066687747205,1.57556107879054,NA
"840_87_019","fish",429.742218163083,3.25109149466897,NA
"840_87_022","tnegb",343.575006652659,3.73803459559434,0.556774292968165
"840_87_022","plnorm",339.836972057065,0,NA
"840_87_022","fish",341.560574018251,1.72360196118603,NA
"840_87_023","tnegb",265.533681296747,2.93121061550323,0.236430620171564
"840_87_023","plnorm",262.602470681244,0,NA
"840_87_023","fish",263.523671560827,0.921200879582727,NA
"840_87_116","tnegb",291.392563460633,0,0.000381972091172044
"840_87_116","plnorm",293.235808270788,1.8432448101554,NA
"840_87_116","fish",292.648639492374,1.25607603174171,NA
"840_87_120","tnegb",316.529866849912,1.38949259226325,0.00363344625470511
"840_87_120","plnorm",317.343480595082,2.2031063374335,NA
"840_87_120","fish",315.140374257649,0,NA
"840_87_121","tnegb",334.252836102975,2.00818180700531,0.102528400800136
"840_87_121","plnorm",333.966569390362,1.72191509439278,NA
"840_87_121","fish",332.244654295969,0,NA
"840_88_003","tnegb",318.38302360391,0.508301272869801,0.00530994426934299
"840_88_003","plnorm",317.874722331041,0,NA
"840_88_003","fish",321.770464690152,3.89574235911101,NA
"840_88_004","tnegb",459.926940439315,3.59730177409841,0.0342796948664407
"840_88_004","plnorm",456.329638665216,0,NA
"840_88_004","fish",457.925548866999,1.59591020178254,NA
"840_88_005","tnegb",472.386075235224,0,0.00227714999451619
"840_88_005","plnorm",474.60148240056,2.21540716533639,NA
"840_88_005","fish",474.052835163799,1.66675992857563,NA
"840_88_006","tnegb",426.425549452158,0,0.00010586425056293
"840_88_006","plnorm",427.815379458771,1.38983000661375,NA
"840_88_006","fish",434.643643760641,8.21809430848322,NA
"840_88_007","tnegb",445.316510355452,0,0.00437321757336366
"840_88_007","plnorm",448.00751383661,2.69100348115853,NA
"840_88_007","fish",453.92957851401,8.61306815855863,NA
"840_88_008","tnegb",428.931378674524,0,0.00142856361181186
"840_88_008","plnorm",429.255096200279,0.323717525755342,NA
"840_88_008","fish",432.283650852693,3.35227217816959,NA
"840_88_010","tnegb",543.585664583823,0,0.000267067928486925
"840_88_010","plnorm",544.510937316149,0.925272732325766,NA
"840_88_010","fish",563.472806489563,19.8871419057405,NA
"840_88_012","tnegb",363.481926476296,0,0.000938025230593235
"840_88_012","plnorm",365.092210293211,1.61028381691483,NA
"840_88_012","fish",369.620182289572,6.13825581327609,NA
"840_88_013","tnegb",375.995854895483,1.17279262422619,3.02625164358531e-06
"840_88_013","plnorm",379.886855915674,5.06379364441653,NA
"840_88_013","fish",374.823062271257,0,NA
"840_88_014","tnegb",270.725005284035,0,0.000506291043738988
"840_88_014","plnorm",272.044597047221,1.31959176318679,NA
"840_88_014","fish",273.350722001835,2.62571671779995,NA
"840_88_019","tnegb",475.883129216691,0,1.2851343999661e-05
"840_88_019","plnorm",479.567404582329,3.6842753656378,NA
"840_88_019","fish",477.92907822105,2.04594900435927,NA
"840_88_020","tnegb",377.995039179196,2.00049991821828,0.00412840257879752
"840_88_020","plnorm",380.922023879035,4.92748461805752,NA
"840_88_020","fish",375.994539260978,0,NA
"840_88_021","tnegb",327.232786142313,1.80982763115395,1.71453832683279e-07
"840_88_021","plnorm",325.422958511159,0,NA
"840_88_021","fish",327.03015761286,1.60719910170167,NA
"840_88_022","tnegb",326.968296555513,0,0.00199643056120541
"840_88_022","plnorm",327.842834976255,0.874538420742738,NA
"840_88_022","fish",346.214740078428,19.246443522915,NA
"840_88_023","tnegb",350.450571152545,0,0.0019315013669555
"840_88_023","plnorm",352.803189233894,2.35261808134902,NA
"840_88_023","fish",360.147419329772,9.69684817722634,NA
"840_88_024","tnegb",373.882646553075,1.04779884151924,0.00305104217072209
"840_88_024","plnorm",376.947708694375,4.11286098281897,NA
"840_88_024","fish",372.834847711556,0,NA
"840_88_025","tnegb",371.714807555672,0,0.000384854304823917
"840_88_025","plnorm",373.825451927971,2.11064437229982,NA
"840_88_025","fish",373.108402222293,1.39359466662131,NA
"840_88_026","tnegb",419.125505104374,0,0.00250808907663787
"840_88_026","plnorm",423.386989562075,4.26148445770087,NA
"840_88_026","fish",427.473353886498,8.34784878212406,NA
"840_88_028","tnegb",361.598270112528,0,0.00193596520843448
"840_88_028","plnorm",363.979449745229,2.38117963270145,NA
"840_88_028","fish",372.265336315093,10.667066202565,NA
"840_88_029","tnegb",390.919649664817,4.01860852298921,0.00322684849484569
"840_88_029","plnorm",386.901041141828,0,NA
"840_88_029","fish",390.058926183441,3.15788504161344,NA
"840_88_030","tnegb",434.89866155025,1.81772599588771,0.00563809833553377
"840_88_030","plnorm",435.560101421383,2.4791658670207,NA
"840_88_030","fish",433.080935554362,0,NA
"840_88_031","tnegb",309.2399872038,0.933497121192374,0.00462833104001106
"840_88_031","plnorm",308.306490082607,0,NA
"840_88_031","fish",315.553219528723,7.24672944611569,NA
"840_88_032","tnegb",354.187177958797,2.53120080561695,0.0427342713365549
"840_88_032","plnorm",351.65597715318,0,NA
"840_88_032","fish",352.182074357208,0.526097204027849,NA
"840_88_037","tnegb",311.166777578929,0,0.00177545192530771
"840_88_037","plnorm",314.08622465983,2.91944708090165,NA
"840_88_037","fish",317.942059007364,6.77528142843511,NA
"840_88_039","tnegb",315.645451798801,1.89567697336474,0.00122040412493931
"840_88_039","plnorm",316.74170775055,2.99193292511342,NA
"840_88_039","fish",313.749774825436,0,NA
"840_88_040","tnegb",379.705548552337,0.731183467022333,0.000216582622183025
"840_88_040","plnorm",384.7314514115,5.75708632618591,NA
"840_88_040","fish",378.974365085314,0,NA
"840_88_041","tnegb",348.553756379987,0,0.00207852573624526
"840_88_041","plnorm",351.625170821739,3.07141444175198,NA
"840_88_041","fish",349.578522352854,1.0247659728675,NA
"840_88_042","tnegb",535.829495942284,0,0.00232654146132551
"840_88_042","plnorm",538.542961578272,2.71346563598797,NA
"840_88_042","fish",553.562368847456,17.7328729051725,NA
"840_88_043","tnegb",468.377416681437,0,0.000436854749771793
"840_88_043","plnorm",470.166015546141,1.78859886470423,NA
"840_88_043","fish",478.852714897731,10.475298216294,NA
"840_88_044","tnegb",414.610411727897,0,0.000623887860774674
"840_88_044","plnorm",414.804242363273,0.193830635375662,NA
"840_88_044","fish",425.776317217087,11.1659054891903,NA
"840_88_046","tnegb",461.479563800082,4.39076384590214,0.000551456490404111
"840_88_046","plnorm",457.08879995418,0,NA
"840_88_046","fish",461.486107183605,4.39730722942534,NA
"840_88_047","tnegb",389.70837705707,0.306449225250162,0.00148594607949987
"840_88_047","plnorm",389.40192783182,0,NA
"840_88_047","fish",391.377605837182,1.97567800536211,NA
"840_88_048","tnegb",450.650607836074,3.36925877841816,0.00334411024452777
"840_88_048","plnorm",447.281349057656,0,NA
"840_88_048","fish",451.561839322429,4.28049026477328,NA
"840_88_049","tnegb",379.20262212331,0,0.00180239643625066
"840_88_049","plnorm",379.791170269612,0.588548146301605,NA
"840_88_049","fish",393.268539461023,14.0659173377125,NA
"840_88_050","tnegb",408.953632239683,0,8.98392976429617e-06
"840_88_050","plnorm",409.750563634667,0.796931394984313,NA
"840_88_050","fish",409.752736458832,0.799104219148944,NA
"840_88_051","tnegb",472.708365737613,0,5.68880635573366e-05
"840_88_051","plnorm",474.94641115163,2.23804541401614,NA
"840_88_051","fish",476.243934898764,3.53556916115025,NA
"840_88_116","tnegb",425.567368766584,0,0.000114231072860207
"840_88_116","plnorm",429.198403925035,3.63103515845114,NA
"840_88_116","fish",431.145993738638,5.57862497205372,NA
"840_88_134","tnegb",296.811623143481,1.98982431020715,1.78568875615809e-05
"840_88_134","plnorm",300.173850629307,5.35205179603378,NA
"840_88_134","fish",294.821798833273,0,NA
"840_89_001","tnegb",358.306612987142,0.861607831206015,0.00126237538365699
"840_89_001","plnorm",358.652386676284,1.20738152034846,NA
"840_89_001","fish",357.445005155936,0,NA
"840_89_002","tnegb",487.630700376874,0,0.000697372621235949
"840_89_002","plnorm",488.065659774134,0.434959397259377,NA
"840_89_002","fish",487.875781430227,0.245081053352578,NA
"840_89_003","tnegb",353.124324173943,0,0.000569798873137753
"840_89_003","plnorm",354.513680628065,1.38935645412187,NA
"840_89_003","fish",353.795967691015,0.671643517071516,NA
"840_89_004","tnegb",281.33757590591,1.1749081327302,0.000110624915221189
"840_89_004","plnorm",282.891972809008,2.72930503582768,NA
"840_89_004","fish",280.16266777318,0,NA
"840_89_005","tnegb",415.778109502089,2.65891610946011,0.0819585044348193
"840_89_005","plnorm",413.119193392629,0,NA
"840_89_005","fish",413.769524058071,0.650330665441686,NA
"840_89_006","tnegb",419.797319785571,4.76677462179168,0.0131445612618579
"840_89_006","plnorm",415.03054516378,0,NA
"840_89_006","fish",418.611533697853,3.58098853407296,NA
"840_89_008","tnegb",419.016446254851,0,9.68984745562035e-07
"840_89_008","plnorm",419.204657095514,0.188210840662862,NA
"840_89_008","fish",421.983634926406,2.96718867155494,NA
"840_89_009","tnegb",320.345602352698,1.77861790836539,0.000156458975957303
"840_89_009","plnorm",324.014842564038,5.44785811970581,NA
"840_89_009","fish",318.566984444332,0,NA
"840_89_010","tnegb",312.162838759641,0.753758666233637,0.00140106860963497
"840_89_010","plnorm",315.981563740115,4.57248364670687,NA
"840_89_010","fish",311.409080093408,0,NA
"840_89_014","tnegb",370.466872779474,0,0.00339770950798137
"840_89_014","plnorm",373.356164713658,2.88929193418323,NA
"840_89_014","fish",370.472493842425,0.00562106295063813,NA
"840_89_016","tnegb",384.148547457098,1.32974601710532,0.00018439261877732
"840_89_016","plnorm",388.840472643792,6.02167120379914,NA
"840_89_016","fish",382.818801439993,0,NA
"840_89_019","tnegb",398.297300250495,2.00251582528654,0.000293397462502295
"840_89_019","plnorm",404.555923751938,8.26113932672951,NA
"840_89_019","fish",396.294784425209,0,NA
"840_89_021","tnegb",166.196707962727,1.69687750572257,0.00413631807601935
"840_89_021","plnorm",164.499830457004,0,NA
"840_89_021","fish",164.797716074459,0.297885617454227,NA
"840_89_022","tnegb",222.454986231622,0,0.000293723368714916
"840_89_022","plnorm",225.961323364482,3.50633713286021,NA
"840_89_022","fish",222.986933960581,0.531947728958983,NA
"840_89_023","tnegb",218.654415079361,2.00398735955034,0.0133504206846169
"840_89_023","plnorm",217.004015382909,0.353587663098267,NA
"840_89_023","fish",216.650427719811,0,NA
"840_89_024","tnegb",428.589856760284,0.0530372314349279,0.00127975778184648
"840_89_024","plnorm",431.674386690972,3.13756716212265,NA
"840_89_024","fish",428.536819528849,0,NA
"840_89_025","tnegb",299.189567239543,0,0.00406380803256856
"840_89_025","plnorm",301.287031904886,2.0974646653433,NA
"840_89_025","fish",302.459497176675,3.26992993713253,NA
"840_89_027","tnegb",351.862879878963,0.4390254837312,0.00397209233892021
"840_89_027","plnorm",353.011022305954,1.58716791072186,NA
"840_89_027","fish",351.423854395232,0,NA
"840_89_028","tnegb",238.481029855353,1.75623673951796,0.00664958035275319
"840_89_028","plnorm",239.714919254225,2.99012613838954,NA
"840_89_028","fish",236.724793115835,0,NA
"840_89_029","tnegb",279.079038173781,1.31188518301292,0.00023622671512038
"840_89_029","plnorm",277.767152990768,0,NA
"840_89_029","fish",279.340935926647,1.57378293587846,NA
"840_89_030","tnegb",546.939700791123,0,0.00144575282072782
"840_89_030","plnorm",549.484623920029,2.54492312890591,NA
"840_89_030","fish",548.650072218492,1.7103714273693,NA
"840_89_031","tnegb",223.997250202795,1.76018938441339,0.00383823692852991
"840_89_031","plnorm",228.059911300538,5.82285048215678,NA
"840_89_031","fish",222.237060818381,0,NA
"840_89_032","tnegb",297.124842324396,2.01995348232623,0.256079338915212
"840_89_032","plnorm",297.285475067244,2.18058622517418,NA
"840_89_032","fish",295.104888842069,0,NA
"840_89_035","tnegb",335.35776099958,0.973633087490725,0.0069537960885369
"840_89_035","plnorm",340.395085461993,6.01095754990394,NA
"840_89_035","fish",334.384127912089,0,NA
"840_89_036","tnegb",450.670318905727,0,0.00813632105312604
"840_89_036","plnorm",456.3245455446,5.65422663887273,NA
"840_89_036","fish",456.926549562899,6.25623065717144,NA
"840_89_039","tnegb",316.495662413246,0.145490804458234,0.00402266807994598
"840_89_039","plnorm",321.503189811905,5.15301820311703,NA
"840_89_039","fish",316.350171608788,0,NA
"840_89_040","tnegb",335.70409114074,0,0.011000059261293
"840_89_040","plnorm",340.863200043136,5.15910890239604,NA
"840_89_040","fish",339.788367655625,4.08427651488512,NA
"840_89_041","tnegb",489.228119379352,1.72235867673407,9.466573519142e-05
"840_89_041","plnorm",490.249996008521,2.7442353059032,NA
"840_89_041","fish",487.505760702618,0,NA
"840_89_043","tnegb",333.118526843423,0,0.000198767017287237
"840_89_043","plnorm",337.313962871675,4.19543602825178,NA
